Image Name,MOS Score,Computation Time
7917906506.jpg,4.939436183884575,0.0486 s
7919265884.jpg,4.937219394359737,0.0453 s
7919270808.jpg,4.93440861787193,0.0474 s
7919700760.jpg,4.971340894504155,0.0472 s
7920824878.jpg,4.67678718024055,0.0714 s
7921753876.jpg,4.922324982644307,0.0427 s
7923574034.jpg,4.906720071984062,0.0470 s
7924068268.jpg,4.933220643945989,0.0468 s
7924366.jpg,4.947825867002798,0.0658 s
7926649668.jpg,4.920455637769013,0.0448 s
7927998516.jpg,4.9033153085332835,0.0563 s
7928561010.jpg,4.95804015735513,0.0277 s
7929212614.jpg,4.948520756301888,0.0482 s
7929526740.jpg,4.966095914173547,0.0303 s
7931367844.jpg,4.98410590068113,0.0313 s
7934073070.jpg,4.888593573494633,0.0468 s
7934781744.jpg,4.3118478814325085,0.0625 s
7935628474.jpg,4.212216482832503,0.0626 s
7937116986.jpg,4.802096135680772,0.0624 s
7940282852.jpg,4.9655019272105765,0.0475 s
7940912870.jpg,4.920702180082439,0.0318 s
7942038522.jpg,4.82806669019753,0.0709 s
7945344572.jpg,4.877800905825053,0.0415 s
7946144914.jpg,4.962256322086842,0.0314 s
7946380974.jpg,4.773415707012328,0.0533 s
7946509460.jpg,4.90428586814126,0.0373 s
7946535104.jpg,4.437939620469842,0.0313 s
7946918290.jpg,4.95095496014469,0.0626 s
79475896.jpg,4.941870387727376,0.0603 s
7951947544.jpg,4.947115368057985,0.0406 s
7954181598.jpg,4.955388539194366,0.0596 s
7954324384.jpg,4.923078127934318,0.0378 s
7954849148.jpg,4.361374205286865,0.0365 s
7955276034.jpg,4.960850933842939,0.0384 s
7955555286.jpg,4.93440861787193,0.0462 s
7955776040.jpg,4.882176228883806,0.0520 s
7956634196.jpg,4.927540834979455,0.0307 s
7957309250.jpg,4.338912615263287,0.0171 s
7957627098.jpg,4.695775531178972,0.0630 s
7959317086.jpg,4.936842821714731,0.0628 s
7963365940.jpg,4.937219394359738,0.0510 s
7964487966.jpg,4.650946656055373,0.0515 s
7964545096.jpg,4.903909295496254,0.0471 s
7965307114.jpg,4.920296479441971,0.0312 s
7967382050.jpg,4.956417354793262,0.0312 s
7969243650.jpg,4.8060366301035975,0.0469 s
7969415278.jpg,4.959662959916997,0.0469 s
7969516070.jpg,4.951172374462653,0.0524 s
7969586312.jpg,4.954577137913431,0.0493 s
7971560974.jpg,4.931597841384122,0.0463 s
7972772456.jpg,4.553784489607531,0.0626 s
7973547250.jpg,4.906083438675891,0.0312 s
7974391613.jpg,4.866658702209944,0.0624 s
7974813040.jpg,4.909589104462791,0.0583 s
7974813912.jpg,4.882770215846777,0.0363 s
7975750167.jpg,4.7832164919013325,0.0369 s
7977665407.jpg,4.878713209442108,0.0313 s
7978014444.jpg,4.9388421969216045,0.0526 s
7978282630.jpg,4.962473736404805,0.0325 s
7979358830.jpg,4.971558308822119,0.0261 s
7979712862.jpg,4.740344345639407,0.0564 s
7979893598.jpg,4.7306813959048455,0.0386 s
7980164509.jpg,4.957228756074196,0.0293 s
7980394491.jpg,4.786947376829054,0.0626 s
7981422171.jpg,4.895694380350796,0.0313 s
7981733981.jpg,4.798675762584273,0.0324 s
7983035556.jpg,4.737618861841999,0.0615 s
7983388187.jpg,4.948738170619852,0.0437 s
7983529291.jpg,4.948738170619854,0.0445 s
7983700558.jpg,4.764235945785771,0.0384 s
7984667593.jpg,4.821177584132455,0.0556 s
7985643395.jpg,4.791287858365469,0.0432 s
7987564601.jpg,4.924295229855719,0.0157 s
7987926613.jpg,4.939218769566612,0.0313 s
7989292953.jpg,4.910994492706694,0.0468 s
7989520325.jpg,4.847678156094384,0.0469 s
7991164057.jpg,4.919861650806043,0.0440 s
7991223182.jpg,4.8982877425206395,0.0469 s
7991449337.jpg,4.9530125913424845,0.0476 s
7992243526.jpg,4.9655019272105765,0.0315 s
7992863678.jpg,4.909965677107797,0.0313 s
7993315454.jpg,4.948955584937816,0.0624 s
7993457702.jpg,4.934032045226924,0.0315 s
7994018610.jpg,4.918079689917134,0.0652 s
7994058325.jpg,4.845837939214553,0.0332 s
7994313310.jpg,4.875467604318374,0.0582 s
7996052982.jpg,4.87709040688024,0.0241 s
7996349699.jpg,4.760396353699066,0.0625 s
7998024612.jpg,4.863354841095288,0.0475 s
7998388938.jpg,4.825271523355443,0.0625 s
7998553110.jpg,4.387667769361311,0.0609 s
7999186610.jpg,4.858109860764679,0.0630 s
7999779242.jpg,4.911153651033736,0.0552 s
7999886083.jpg,4.859138676363576,0.0334 s
8000756995.jpg,4.907748887582956,0.0510 s
8000770201.jpg,4.920832210414019,0.0277 s
8001662105.jpg,4.9467970514039,0.0272 s
8002007313.jpg,4.390798256700526,0.0397 s
8003027258.jpg,4.958851558636064,0.0470 s
8003457683.jpg,4.941334656755327,0.0624 s
8003576007.jpg,4.472041701950619,0.0469 s
8003923043.jpg,4.948955584937816,0.0156 s
8005430981.jpg,4.44416175782099,0.0312 s
8005792260.jpg,4.929757624504291,0.0471 s
8006234274.jpg,4.614130891404991,0.0469 s
8008251007.jpg,4.9636617103307445,0.0312 s
8008341376.jpg,4.770350583388234,0.0468 s
8009325601.jpg,4.686155227789609,0.0451 s
8009623425.jpg,4.927975663615382,0.0487 s
8010069396.jpg,4.941058986446443,0.0654 s
8010819148.jpg,4.5218371326427516,0.0479 s
8012731043.jpg,4.944522005888141,0.0469 s
8015526971.jpg,4.901533347644374,0.0625 s
8015637389.jpg,4.738504128759574,0.0505 s
8015825692.jpg,4.782622504938361,0.0486 s
8016728166.jpg,4.772784787231036,0.0383 s
8016790601.jpg,4.945115992851113,0.0475 s
8016871394.jpg,4.9281348219424235,0.0482 s
8016925192.jpg,4.864701973348271,0.0615 s
8017805417.jpg,4.363507096318624,0.0482 s
80184044.jpg,4.95036097318172,0.0469 s
8019221019.jpg,4.950143558863758,0.0626 s
8020716606.jpg,4.815142525693512,0.0625 s
8020739978.jpg,4.405127809448447,0.0625 s
8020768393.jpg,4.485213105866723,0.0518 s
8021300262.jpg,4.947115368057985,0.0286 s
8021353022.jpg,4.94565172382316,0.0344 s
8021456503.jpg,4.796466777882295,0.0308 s
8021464988.jpg,4.789824214130644,0.0312 s
8022493551.jpg,4.963067723367774,0.0624 s
8023712580.jpg,4.844374294979727,0.0469 s
8023758470.jpg,4.7888963008678695,0.0624 s
8025466958.jpg,4.883146788491783,0.0313 s
8026326591.jpg,4.752891937498419,0.0313 s
8027425918.jpg,4.406788055140275,0.0312 s
8030242803.jpg,4.799712383006031,0.0312 s
8033033726.jpg,4.765641334029675,0.0312 s
8033437927.jpg,4.951983775743587,0.0445 s
8034708472.jpg,4.8894788404122105,0.0488 s
8034781018.jpg,4.899475716446579,0.0339 s
8035433785.jpg,4.82635650364928,0.0550 s
8035478082.jpg,4.95095496014469,0.0443 s
8036033409.jpg,4.778899424833498,0.0491 s
8036386438.jpg,4.857046203643443,0.0413 s
8036607222.jpg,4.9762093021897575,0.0520 s
8039052171.jpg,4.482883613377961,0.0517 s
8039894154.jpg,4.918297104235097,0.0411 s
8040007574.jpg,4.823829202293219,0.0469 s
8040267298.jpg,4.798792274566115,0.0536 s
8040993311.jpg,4.948144183656883,0.0633 s
8041277931.jpg,4.0571563338784,0.0363 s
80417582.jpg,4.922730683284772,0.0498 s
8041921391.jpg,4.925817130081465,0.0332 s
8041987489.jpg,4.962850309049811,0.0532 s
8042065108.jpg,4.902503907252349,0.0294 s
8042361563.jpg,4.948738170619853,0.0347 s
8042697281.jpg,4.949332157582822,0.0313 s
8042762603.jpg,4.828986798637445,0.0479 s
8043120593.jpg,4.924136071528676,0.0336 s
8043238323.jpg,4.37561084730855,0.0469 s
8043482690.jpg,4.949332157582821,0.0558 s
8044678667.jpg,4.899475716446579,0.0469 s
8044704113.jpg,4.890884228656113,0.0312 s
8044706176.jpg,4.932568400992099,0.0469 s
8045159223.jpg,4.939436183884575,0.0468 s
8045790915.jpg,4.912675551259482,0.0156 s
8046864953.jpg,4.938030795640672,0.0312 s
8048106336.jpg,4.905155525413115,0.0311 s
8049709940.jpg,4.964473111611679,0.0636 s
80498915.jpg,4.834367522826514,0.0609 s
8050471028.jpg,4.600098332138553,0.0241 s
8050482362.jpg,4.946144808450009,0.0585 s
8050953362.jpg,4.636306591476227,0.0389 s
8051569032.jpg,4.952360348388594,0.0313 s
8053452721.jpg,4.96631332849151,0.0532 s
8054439590.jpg,4.655570612723533,0.0657 s
8055471009.jpg,4.944087177252215,0.0518 s
8055570957.jpg,4.930728184112268,0.0458 s
8056188485.jpg,4.968530118016347,0.0469 s
8056693769.jpg,4.961662335123871,0.0573 s
8058467090.jpg,4.963879124648709,0.0654 s
8059797614.jpg,4.9406824138014365,0.0334 s
8060303212.jpg,4.954200565268424,0.0183 s
8060465172.jpg,4.922194952312724,0.0485 s
8060595540.jpg,4.896781451940614,0.0625 s
8062771626.jpg,4.904307191313859,0.0509 s
8064104833.jpg,4.974151670991962,0.0630 s
8064361291.jpg,4.8946655647518975,0.0343 s
8065579848.jpg,4.842534078099895,0.0288 s
8066151099.jpg,4.945709979814081,0.0578 s
8066534702.jpg,4.881423083593794,0.0686 s
8066713457.jpg,4.810687623471236,0.0334 s
8067632249.jpg,4.9443045915701775,0.0469 s
8069073334.jpg,4.969718091942288,0.0524 s
8070731836.jpg,4.876655578244313,0.0496 s
8072726562.jpg,4.948361597974847,0.0623 s
8072879274.jpg,4.926729433698519,0.0313 s
8073301888.jpg,4.865948203265131,0.0312 s
8073500928.jpg,4.967124729772444,0.0624 s
8073658473.jpg,4.925265789463694,0.0312 s
8074116162.jpg,4.96750130241745,0.0470 s
8074309631.jpg,4.928787064896315,0.0625 s
8075121778.jpg,4.9051555254131145,0.0468 s
8076181424.jpg,4.828262781342896,0.0625 s
8077318332.jpg,4.86054406460748,0.0621 s
8077601732.jpg,4.908618544854813,0.0325 s
8077634378.jpg,4.886609807933481,0.0503 s
8078070846.jpg,4.970312078905257,0.0313 s
8078731890.jpg,4.707381691425469,0.0469 s
8079522861.jpg,4.863731413740294,0.0156 s
8081563599.jpg,4.65549674708689,0.0467 s
8081688318.jpg,4.9440871772522135,0.0297 s
8082249517.jpg,4.851337266681445,0.0288 s
8083120146.jpg,4.785274123099127,0.0243 s
8083395637.jpg,4.938422977931399,0.0469 s
8083559682.jpg,4.885146163698656,0.0645 s
8084074435.jpg,4.928787064896315,0.0444 s
8084640023.jpg,4.95922813128107,0.0627 s
8086705362.jpg,4.248648056802041,0.0581 s
8086991348.jpg,4.819236464916502,0.0468 s
8087032429.jpg,4.852010832807936,0.0531 s
8087906672.jpg,4.942840947335352,0.0565 s
8088105369.jpg,4.540021887123101,0.0271 s
8088110789.jpg,4.9089951174998205,0.0490 s
8088364175.jpg,4.892825347872066,0.0314 s
8089499290.jpg,4.845896195205473,0.0365 s
8090282985.jpg,4.821670668759303,0.0625 s
8090361774.jpg,4.277916758906579,0.0476 s
8091151386.jpg,4.9459273941320445,0.0471 s
8093852043.jpg,4.895636124359874,0.0468 s
8094310910.jpg,4.775160735082916,0.0469 s
8094870766.jpg,4.907589729255918,0.0468 s
80954980.jpg,4.914892340784322,0.0312 s
8095635777.jpg,4.884509530390487,0.0648 s
8095851163.jpg,4.897534597230627,0.0467 s
8096129179.jpg,4.9264537633896355,0.0414 s
8100293037.jpg,4.874656203037439,0.0500 s
8100313754.jpg,4.95036097318172,0.0314 s
81006585.jpg,4.840940403533488,0.0627 s
8100783568.jpg,4.772408214586029,0.0469 s
8101870815.jpg,4.9212670390499476,0.0642 s
8102502953.jpg,4.951172374462653,0.0624 s
8102673511.jpg,4.870837934123334,0.0469 s
8103481984.jpg,4.812904412996074,0.0470 s
8103867208.jpg,4.8296681695868,0.0640 s
8104089685.jpg,4.522171058942557,0.0403 s
8105160200.jpg,4.912617295268562,0.0562 s
8106242836.jpg,4.918456262562141,0.0444 s
8106557639.jpg,4.857733288119673,0.0445 s
8106933398.jpg,4.898881729483609,0.0329 s
8107402006.jpg,4.739851261012557,0.0317 s
8107454103.jpg,4.989510039338782,0.0366 s
8108582186.jpg,4.876713834235234,0.0375 s
8108590859.jpg,4.943551446280165,0.0347 s
8108709244.jpg,4.810411953162351,0.0519 s
8108820426.jpg,4.927164262334447,0.0658 s
8108912190.jpg,4.066187853520033,0.0321 s
8109380358.jpg,4.9495495719007865,0.0385 s
8109558815.jpg,4.930569025785226,0.0470 s
8109560495.jpg,4.461422408056481,0.0495 s
8110370052.jpg,4.965284512892613,0.0496 s
8113113251.jpg,4.7516030612363584,0.0327 s
8113190555.jpg,4.884753981407927,0.0625 s
8113244210.jpg,4.636908383262058,0.0477 s
8113245382.jpg,4.6463305042100735,0.0308 s
8113369457.jpg,4.94268178900831,0.0312 s
8113498731.jpg,4.791547919028632,0.0271 s
8114138182.jpg,4.514460655477703,0.0491 s
8114369605.jpg,4.941276400764406,0.0312 s
8115151138.jpg,4.813397497622924,0.0424 s
8115433304.jpg,4.943928018925172,0.0253 s
8116678978.jpg,4.8644632358577065,0.0313 s
8116711629.jpg,4.98345365772724,0.0468 s
8118290739.jpg,4.8753084459913305,0.0570 s
8120535413.jpg,4.966501614814013,0.0750 s
8120735257.jpg,4.822749935526261,0.0539 s
8120809574.jpg,4.948361597974846,0.0638 s
8121424411.jpg,4.940464999483473,0.0523 s
8121591181.jpg,4.915051499111363,0.0365 s
8121860471.jpg,4.956417354793263,0.0496 s
8121986127.jpg,4.223933254746941,0.0469 s
8122853098.jpg,4.950143558863756,0.0468 s
8123324192.jpg,4.859573504999504,0.0312 s
8125828960.jpg,4.912617295268561,0.0625 s
8125869229.jpg,4.20144044543192,0.0312 s
8126953338.jpg,4.914616670475436,0.0335 s
8127311442.jpg,4.926729433698521,0.0490 s
8127846229.jpg,4.927975663615381,0.0156 s
8128148667.jpg,4.874698849382638,0.0559 s
8128298263.jpg,4.898664315165646,0.0458 s
8128596449.jpg,4.945927394132045,0.0317 s
8128896956.jpg,4.948520756301888,0.0454 s
8129021372.jpg,4.921919282003839,0.0348 s
8129206186.jpg,4.483851758165341,0.0312 s
81292981.jpg,4.961068348160902,0.0374 s
8130387818.jpg,4.947332782375949,0.0312 s
8130446271.jpg,4.953983150950462,0.0390 s
8130469512.jpg,4.948144183656883,0.0353 s
8130745750.jpg,4.905966926694049,0.0346 s
8131856300.jpg,4.938842196921605,0.0252 s
8132171428.jpg,4.963879124648709,0.0317 s
8132808180.jpg,4.644630213780667,0.0509 s
8132835141.jpg,4.878437539133223,0.0313 s
8134031054.jpg,4.927164262334448,0.0681 s
8135725807.jpg,4.8145542522574205,0.0360 s
8136167992.jpg,4.943652348616286,0.0464 s
8137649050.jpg,4.796272778032915,0.0625 s
8137709650.jpg,4.658784998555825,0.0344 s
8137767984.jpg,4.955605953512329,0.0391 s
8138101923.jpg,4.441114148351578,0.0656 s
8141906514.jpg,4.767582453245626,0.0477 s
8142530403.jpg,4.802639671475682,0.0199 s
8142555462.jpg,4.942522630681268,0.0468 s
8142580716.jpg,4.957228756074197,0.0312 s
8142588958.jpg,4.9350026048348985,0.0312 s
8142609774.jpg,4.937060236032695,0.0312 s
8142864218.jpg,4.843186321053786,0.0312 s
8144270233.jpg,4.964473111611678,0.0469 s
8144691822.jpg,4.775001576755873,0.0470 s
8145791705.jpg,4.935002604834899,0.0312 s
8148747862.jpg,4.69205245107411,0.0312 s
8150322605.jpg,4.642514326591949,0.0246 s
8152475637.jpg,4.936625407396767,0.0643 s
8152535252.jpg,4.953983150950461,0.0316 s
8152567908.jpg,4.939871012520503,0.0182 s
8152645114.jpg,4.895042137396904,0.0669 s
8154204617.jpg,4.57746648025879,0.0512 s
8154345084.jpg,4.839404984958005,0.0497 s
8154496951.jpg,4.939871012520503,0.0351 s
8155106995.jpg,4.477005808757102,0.0475 s
8156018718.jpg,4.543570199255198,0.0509 s
8156608688.jpg,4.904720696777188,0.0324 s
8157038620.jpg,4.9087777031818565,0.0496 s
8157117322.jpg,4.867904932126805,0.0631 s
8157884969.jpg,4.985670447252078,0.0382 s
8157886874.jpg,4.927540834979454,0.0477 s
8158011851.jpg,4.917644861281206,0.0349 s
8158072489.jpg,4.919861650806044,0.0362 s
8158344434.jpg,4.672260503677616,0.0372 s
8158453521.jpg,4.918456262562139,0.0313 s
8159044184.jpg,4.49648185432011,0.0477 s
8159815111.jpg,4.961285762478865,0.0464 s
8161767113.jpg,5.0,0.0315 s
8162335542.jpg,4.876220749608385,0.0313 s
8162764501.jpg,4.401596127585347,0.0782 s
8163644568.jpg,4.963879124648709,0.0306 s
8164370728.jpg,4.8559513272307635,0.0313 s
8164688693.jpg,4.6341828994646495,0.0156 s
8165044722.jpg,4.941058986446442,0.0626 s
8165323576.jpg,4.953389163987492,0.0630 s
8166756819.jpg,4.624345181757323,0.0584 s
8167486220.jpg,4.966313328491511,0.0258 s
8167676296.jpg,4.940682413801437,0.0469 s
8167934912.jpg,4.928627906569273,0.0380 s
8169167251.jpg,4.930569025785226,0.0469 s
8171751224.jpg,4.824423189256189,0.0523 s
8171907364.jpg,4.927135134338987,0.0157 s
8172599370.jpg,4.939277025557534,0.0625 s
8174015928.jpg,4.928787064896315,0.0625 s
8175674967.jpg,4.4333857204204055,0.0459 s
8175828572.jpg,4.432909639636601,0.0482 s
8176025549.jpg,4.544975587499101,0.0441 s
8176328950.jpg,4.90606782903017,0.0381 s
8176381032.jpg,4.91548632774729,0.0497 s
8177148898.jpg,4.937654222995665,0.0524 s
8177168382.jpg,4.93322064394599,0.0327 s
8178464033.jpg,4.337038764271415,0.0146 s
8178540063.jpg,4.96690731545448,0.0626 s
8178731250.jpg,4.977991263078668,0.0313 s
8178834291.jpg,4.849677531301257,0.0471 s
8179235502.jpg,4.937436808677702,0.0157 s
81792355027.jpg,4.943275775971281,0.0624 s
8179375247.jpg,5.0,0.0405 s
8179397976.jpg,4.934626032189894,0.0422 s
8179500414.jpg,5.0,0.0468 s
8179614383.jpg,4.8753084459913305,0.0354 s
8179882827.jpg,4.680040590187146,0.0451 s
8181726766.jpg,4.957387914401239,0.0625 s
8182062575.jpg,4.6784760436162,0.0468 s
8182393998.jpg,4.676041839773398,0.0489 s
8183741020.jpg,4.830596082849573,0.0610 s
8183781293.jpg,4.751028306150005,0.0471 s
8183790186.jpg,4.958851558636064,0.0625 s
8184075727.jpg,4.915210657438405,0.0243 s
8184338593.jpg,4.890282436870283,0.0485 s
8184978499.jpg,4.8803360120039745,0.0554 s
8185021640.jpg,4.879344129223399,0.0270 s
8185807831.jpg,4.654308773160951,0.0516 s
8185829074.jpg,4.809064820909369,0.0516 s
8186224852.jpg,4.899099143801573,0.0484 s
8186599780.jpg,4.855009895618247,0.0285 s
818793256.jpg,4.789853342126104,0.0251 s
8188022955.jpg,4.93322064394599,0.0487 s
8188461365.jpg,4.9705294932232205,0.0264 s
8188524067.jpg,4.945927394132044,0.0483 s
8189076643.jpg,4.713766285809941,0.0528 s
8189726942.jpg,4.764808609576141,0.0345 s
8191059336.jpg,4.13995531346628,0.0499 s
8192678214.jpg,4.911211907024658,0.0481 s
8192992760.jpg,4.9404649994834715,0.0471 s
8194129270.jpg,4.953765736632499,0.0156 s
8194417466.jpg,4.943174873635159,0.0468 s
8195268203.jpg,4.878554051115065,0.0157 s
8195491375.jpg,4.861514624215457,0.0473 s
8195543723.jpg,4.447927484271051,0.0624 s
8195809276.jpg,4.897911169875632,0.0313 s
8195917264.jpg,4.899881417087045,0.0203 s
8196266010.jpg,4.94917299925578,0.0475 s
8197401957.jpg,4.805840538958234,0.0500 s
81974019574.jpg,4.799386261529086,0.0423 s
8197822329.jpg,4.931539585393201,0.0400 s
8199545794.jpg,4.942681789008311,0.0633 s
8199731208.jpg,4.425055687490426,0.0470 s
8199832249.jpg,4.898027681857474,0.0624 s
8200520446.jpg,4.6081540889569705,0.0473 s
8201445603.jpg,4.93559659179787,0.0315 s
8201535489.jpg,4.845482689742147,0.0313 s
8201796429.jpg,4.817656308699834,0.0469 s
8203037764.jpg,4.816903163409822,0.0531 s
8203914551.jpg,4.561057973140473,0.0340 s
8206370859.jpg,4.731774181021542,0.0534 s
8207139364.jpg,4.949549571900787,0.0488 s
8207322738.jpg,4.957822743037166,0.0535 s
8207527983.jpg,4.668521813927031,0.0409 s
8208615482.jpg,4.61468223202276,0.0332 s
8208757707.jpg,4.922889841611814,0.0280 s
8209638994.jpg,4.625490509338063,0.0418 s
8209647019.jpg,4.796676387377397,0.0542 s
8210031777.jpg,4.6099729826642,0.0238 s
8210857374.jpg,4.94327577597128,0.0317 s
8210890973.jpg,4.9033153085332835,0.0328 s
8211686846.jpg,4.869628637024794,0.0308 s
8212033390.jpg,4.956417354793262,0.0369 s
8212081020.jpg,4.95036097318172,0.0328 s
8212301132.jpg,4.934191203553967,0.0158 s
8213284057.jpg,4.886392393615518,0.0574 s
8213296844.jpg,4.949926144545792,0.0276 s
8214901795.jpg,4.865629886611048,0.0625 s
8215066958.jpg,4.554415409388821,0.0475 s
8215413789.jpg,4.9655019272105765,0.0575 s
8216118608.jpg,4.589979230595462,0.0453 s
8216243918.jpg,4.474648258945588,0.0469 s
8216954885.jpg,4.853994598369089,0.0476 s
8217034676.jpg,4.953577450309995,0.0520 s
8218123958.jpg,4.920890466404943,0.0469 s
82183009.jpg,4.734388866363986,0.0469 s
8218739759.jpg,4.831572355984428,0.0625 s
8218987987.jpg,5.0,0.0156 s
8219032452.jpg,4.818091137335761,0.0625 s
8219528225.jpg,4.903474466860327,0.0318 s
8220742117.jpg,4.8007916497729894,0.0312 s
8221139072.jpg,4.9440871772522135,0.0406 s
8222142608.jpg,4.931974414029129,0.0150 s
8222741744.jpg,4.936842821714731,0.0625 s
8223457724.jpg,4.959822118244039,0.0389 s
8225184235.jpg,4.956417354793262,0.0534 s
8225506418.jpg,4.374251914427766,0.0561 s
8226831484.jpg,4.955605953512329,0.0458 s
8228733135.jpg,4.918891091198068,0.0425 s
8228800442.jpg,4.908785508004717,0.0470 s
8228841274.jpg,4.968471862025426,0.0538 s
8229120528.jpg,4.938248209958635,0.0473 s
8229585759.jpg,4.723087504421834,0.0627 s
8229993789.jpg,4.8804951703310175,0.0635 s
8230351643.jpg,4.943493190289243,0.0473 s
8230377264.jpg,4.962691150722769,0.0635 s
8230394579.jpg,4.938900452912526,0.0322 s
8230396549.jpg,4.786520353015988,0.0673 s
8230450365.jpg,4.357698974742443,0.0487 s
8230728519.jpg,4.909429946135748,0.0642 s
8231125615.jpg,4.960850933842937,0.0611 s
8231492407.jpg,4.947926769338919,0.0312 s
8232299487.jpg,4.770828058369362,0.0470 s
8232391054.jpg,4.389548217765745,0.0468 s
8232440995.jpg,4.561465765076923,0.0312 s
8232481457.jpg,4.786302938698023,0.0312 s
8233745351.jpg,4.848431301384396,0.0561 s
8234020680.jpg,4.936248834751762,0.0381 s
8236704145.jpg,4.894071577788928,0.0413 s
8236758432.jpg,4.857356715474666,0.0684 s
823805862.jpg,4.9655019272105765,0.0311 s
8238462203.jpg,4.9584167300001365,0.0572 s
8239827069.jpg,4.7849558064450415,0.0427 s
8240021404.jpg,3.9233343437096786,0.0515 s
8240214052.jpg,4.866006459256053,0.0500 s
8240220210.jpg,4.938842196921605,0.0325 s
8241257694.jpg,4.947550196693912,0.0629 s
8241419350.jpg,4.868440663098855,0.0569 s
82414193505.jpg,4.441001445387654,0.0513 s
82421401.jpg,4.951389788780616,0.0264 s
8242266673.jpg,4.918021433926213,0.0557 s
8242599767.jpg,4.870222623987763,0.0304 s
8242811234.jpg,4.960850933842938,0.0292 s
8242906564.jpg,4.9495495719007865,0.0502 s
8244017611.jpg,4.777494036589597,0.0308 s
8244040268.jpg,4.272489392567367,0.0313 s
8245350767.jpg,4.8434037353717505,0.0469 s
8246007228.jpg,4.922210561958446,0.0469 s
8246184591.jpg,4.947274526385028,0.0467 s
8246479044.jpg,4.911588479669664,0.0306 s
8246841627.jpg,4.677722898326187,0.0504 s
8247215463.jpg,4.488727783886781,0.0626 s
8247844062.jpg,4.862384281487311,0.0468 s
8248519358.jpg,4.825255913709722,0.0469 s
8248564902.jpg,4.045481187685885,0.0625 s
8249630967.jpg,4.821946339068188,0.0626 s
8250498441.jpg,4.911588479669664,0.0540 s
8251327289.jpg,4.963661710330745,0.0526 s
8252742940.jpg,4.378022844093068,0.0420 s
8253280616.jpg,4.9321918283470945,0.0567 s
8253601805.jpg,4.841346104173955,0.0491 s
8256049516.jpg,4.914834084793398,0.0324 s
8256076417.jpg,4.912240722623555,0.0318 s
8256731117.jpg,4.846591084504564,0.0340 s
8256977391.jpg,4.9513897887806175,0.0487 s
8257636356.jpg,4.807659432665465,0.0677 s
8257779790.jpg,4.878060966488216,0.0674 s
8258234240.jpg,4.886174979297555,0.0470 s
8259404043.jpg,4.817120577727785,0.0356 s
8259557757.jpg,4.8946655647518975,0.0502 s
8260840073.jpg,4.80079945459585,0.0586 s
8261560586.jpg,4.80316759762487,0.0345 s
8262387641.jpg,4.899852289091585,0.0545 s
8262794558.jpg,4.786310743520885,0.0408 s
8262966434.jpg,4.936407993078804,0.0371 s
8263016549.jpg,4.8541111103509325,0.0313 s
8263420706.jpg,4.963661710330745,0.0473 s
826373.jpg,4.058109889643331,0.0474 s
8266041849.jpg,4.862949140454821,0.0467 s
8266134524.jpg,4.9354374334708275,0.0488 s
8266648992.jpg,4.959662959916997,0.0314 s
8267105534.jpg,4.965501927210576,0.0313 s
8267153015.jpg,4.62948925975181,0.0187 s
8267201129.jpg,4.54487468516298,0.0547 s
8267353806.jpg,4.891955690600211,0.0279 s
8267786798.jpg,4.910342249752802,0.0312 s
8268523027.jpg,4.945115992851112,0.0313 s
8268756631.jpg,4.777536682934796,0.0476 s
8268859988.jpg,4.927164262334448,0.0568 s
8269777387.jpg,4.926570275371478,0.0620 s
8269784088.jpg,4.948738170619853,0.0317 s
8270648540.jpg,4.9601986908890465,0.0317 s
8270671503.jpg,4.959228131281069,0.0312 s
827067298.jpg,4.706599418139996,0.0626 s
8270913623.jpg,4.9338146309089606,0.0476 s
8272075374.jpg,3.9725676398578305,0.0316 s
8272706512.jpg,4.851300333863125,0.0416 s
8272930518.jpg,4.779536058141669,0.0405 s
82729305186.jpg,4.791489663037711,0.0578 s
8273944978.jpg,4.918238848244177,0.0365 s
8273957786.jpg,4.909183403822324,0.0296 s
8274584258.jpg,5.0,0.0106 s
8274829582.jpg,4.793605550226427,0.0478 s
8275793121.jpg,4.904344124132182,0.0312 s
8278414113.jpg,4.816961419400743,0.0624 s
8279922752.jpg,4.874221374401511,0.0474 s
8281818195.jpg,4.957822743037166,0.0474 s
8282376526.jpg,4.934249459544888,0.0624 s
82824130.jpg,4.947332782375949,0.0626 s
8282451903.jpg,4.94030584115643,0.0647 s
8282948203.jpg,4.7635410564866785,0.0573 s
8283257984.jpg,5.0,0.0251 s
8283451606.jpg,4.910617920061688,0.0379 s
8283511236.jpg,4.935596591797871,0.0673 s
8284022272.jpg,4.922948097602737,0.0470 s
8285094496.jpg,4.877466979525246,0.0720 s
8286418266.jpg,4.895636124359873,0.0364 s
8287040167.jpg,4.955823367830293,0.0141 s
8287545136.jpg,4.929975038822255,0.0442 s
8288312901.jpg,4.948955584937816,0.0312 s
8288373596.jpg,5.0,0.0469 s
8289927707.jpg,4.800356821137061,0.0313 s
8291626660.jpg,4.948144183656883,0.0299 s
8292084929.jpg,4.902503907252351,0.0406 s
8292596709.jpg,4.92435348584664,0.0397 s
8292826193.jpg,4.952577762706557,0.0667 s
8293206684.jpg,4.775653819709763,0.0681 s
8293797976.jpg,4.717089378801212,0.0504 s
8296218747.jpg,3.846190844704408,0.0511 s
8297827964.jpg,4.888057842522585,0.0518 s
8297923368.jpg,4.879148038078036,0.0305 s
