image_name,brisque,MOS_zscore_transformed_to_brisque_scale,niqe_transformed_to_brisque_scale
7777135010.jpg,45.2303,61.1111,23.0918
7778203492.jpg,14.9366,58.7812,22.172
7780172596.jpg,5.5073,26.1917,4.3012
7783320848.jpg,40.8723,27.6261,19.2869
7785216770.jpg,7.2039,40.125,11.6831
7785223076.jpg,59.3511,85.7847,26.5432
7786382886.jpg,13.5733,40.3248,25.465
7787028496.jpg,17.3739,51.8463,19.4943
7788471088.jpg,32.3075,43.4685,26.2456
7788745946.jpg,23.1602,27.1891,28.6477
7789853112.jpg,8.1615,25.0996,11.5582
7793934458.jpg,36.1191,40.8119,18.1914
7795324248.jpg,0.8094,27.2105,9.0301
7795515978.jpg,18.3065,44.9167,18.0375
7796133504.jpg,43.3063,28.6149,12.2527
7797268116.jpg,25.5732,35.1554,12.7549
7797743908.jpg,18.7663,26.3283,28.4438
7802615964.jpg,15.0529,25.5993,24.8208
7802695886.jpg,33.5994,24.8864,21.6677
7806389418.jpg,7.029,28.2317,10.5105
7807631220.jpg,7.1,18.6362,10.6347
7809493264.jpg,7.8556,21.5089,11.3465
7810003032.jpg,12.9639,24.8193,6.5564
7811282766.jpg,15.7537,28.7635,18.7459
7811388288.jpg,32.8052,69.286,20.5709
7814162374.jpg,25.9396,36.9777,17.1799
7816938468.jpg,34.6431,40.0608,17.5694
7819211312.jpg,32.3668,49.8683,31.2423
7819353184.jpg,15.6166,24.0,14.7966
7819666996.jpg,18.7338,27.277,5.4686
7820783548.jpg,49.8278,57.6743,33.301
7822391242.jpg,9.907,39.9559,27.62
7823568906.jpg,19.3342,29.6846,24.9719
7823939538.jpg,12.4912,25.1087,12.1302
7826230260.jpg,12.933,31.9957,16.4879
7832796652.jpg,29.662,26.9685,28.4628
7833281270.jpg,8.5477,37.3899,21.3055
7838423662.jpg,56.1489,34.0221,22.9131
7839484666.jpg,11.7232,29.25,18.143
7840986296.jpg,11.9044,30.0587,10.3111
7841765362.jpg,8.3266,29.8365,25.9255
7841859142.jpg,3.6282,39.0446,20.0586
7841962592.jpg,14.5825,30.9558,29.98
7842127896.jpg,24.8113,30.3243,19.7626
7843258130.jpg,32.3137,31.9595,18.5831
7843358908.jpg,10.7866,46.5636,26.8991
7843799770.jpg,47.2455,34.3172,35.0499
7844179556.jpg,10.6824,27.2938,4.733
7845980046.jpg,6.7535,24.2202,20.6624
7846766204.jpg,15.0797,23.5714,27.4465
7850123296.jpg,32.5546,45.5678,12.3175
7853457684.jpg,10.786,31.1578,8.9182
7854876374.jpg,51.2246,43.6765,15.1324
7856175732.jpg,16.8794,20.133,12.3443
7856451374.jpg,4.0308,31.125,6.5123
7859713146.jpg,18.5519,22.4428,4.5729
7861079240.jpg,23.1074,29.4343,27.8855
7863241080.jpg,5.387,41.104,14.9486
7866144530.jpg,11.3594,24.0688,27.4697
7866480612.jpg,23.5765,27.5519,21.5044
7867041724.jpg,24.957,26.2697,13.9592
7867646032.jpg,20.9646,17.875,12.0492
7868631444.jpg,33.6937,46.5066,39.6473
7870300862.jpg,12.1919,51.4576,18.1875
7870688128.jpg,7.7105,35.3646,31.9627
7871237210.jpg,8.0357,26.1848,7.9226
7875370780.jpg,22.3301,32.3592,11.2152
7875374202.jpg,18.0141,29.594,13.0855
7877688978.jpg,31.2776,56.6218,53.1016
7878410170.jpg,23.3789,58.1087,34.1457
7880797072.jpg,18.9245,46.8014,29.4635
7881174736.jpg,25.7792,34.495,26.0542
7883125264.jpg,22.8787,54.559,11.266
7887126684.jpg,25.4498,22.7453,20.3714
7889791504.jpg,8.2865,33.825,18.2585
7892040540.jpg,46.5724,28.6239,14.473
7892635308.jpg,17.1954,29.5449,22.0652
7893560424.jpg,0.8576,42.1034,10.6948
7896479602.jpg,32.3533,34.2303,22.5053
7897296676.jpg,18.8724,35.5781,17.2567
7899104502.jpg,20.5634,48.9159,19.3138
7900291786.jpg,0.7926,35.9464,14.5026
7900303150.jpg,22.0827,65.8514,46.0119
7902540732.jpg,6.4351,28.1814,8.5167
7903006270.jpg,36.0381,23.9874,15.058
7903635044.jpg,25.5399,43.8053,32.9387
7903686666.jpg,29.2166,39.4248,40.1485
7903714372.jpg,29.8031,50.4,25.4908
7904253618.jpg,85.657,56.4358,27.7197
7904310752.jpg,0.9164,32.635,22.1566
7904631250.jpg,6.0386,23.1987,8.4857
7906332480.jpg,13.5797,34.8,25.019
7908624656.jpg,43.7068,17.8231,15.3418
7908884988.jpg,6.7402,29.0278,16.0099
7909059554.jpg,17.2229,38.4534,27.6583
7911339166.jpg,5.1103,27.7371,15.953
7911502338.jpg,8.1247,49.0619,27.836
7911673358.jpg,3.7329,25.8714,18.9821
7913897946.jpg,18.084,40.0197,55.9029
7914158128.jpg,48.9813,34.9539,22.0322
7914531096.jpg,20.3818,23.3504,15.6414
7914714726.jpg,8.1085,23.0283,35.7892
7915207374.jpg,24.2697,45.075,24.7675
7915889156.jpg,4.6842,49.277,53.0746
7917906506.jpg,21.0766,38.059,20.1488
7919265884.jpg,38.7311,73.7297,29.4854
7919270808.jpg,32.1678,60.7171,28.9781
7919700760.jpg,43.2144,21.7299,17.3245
7920824878.jpg,17.2219,37.5,14.7139
7924068268.jpg,1.1812,26.7414,27.5703
7924366.jpg,44.0531,89.5021,28.2539
7926649668.jpg,8.394,52.4351,30.6915
7927998516.jpg,25.3846,28.0946,12.285
7928561010.jpg,26.4206,56.3883,32.7438
7929212614.jpg,32.8024,28.0347,12.9933
7929526740.jpg,42.7754,26.9685,23.8172
7931367844.jpg,67.6107,17.8357,7.8274
7934073070.jpg,15.9157,46.9016,27.1616
7934781744.jpg,17.3465,36.8453,5.9644
7935628474.jpg,17.6546,22.8623,10.7821
7937116986.jpg,18.6109,27.9289,30.3392
7940282852.jpg,43.5646,56.5714,28.9526
7940912870.jpg,8.9163,44.223,24.7494
7942038522.jpg,10.3181,44.4911,16.5509
7945344572.jpg,16.8515,41.6429,34.3753
7946144914.jpg,50.536,45.8256,34.2163
7946509460.jpg,2.4602,41.382,12.1611
7946535104.jpg,14.3707,36.5357,18.6078
7946918290.jpg,36.545,67.0023,24.0794
79475896.jpg,58.9869,57.1312,22.7501
7951947544.jpg,27.2262,51.2095,33.8528
7954181598.jpg,35.9857,35.1362,30.4659
7954324384.jpg,20.4291,37.6456,24.2498
7954849148.jpg,18.233,20.8178,11.4607
7955276034.jpg,48.7242,59.4442,27.8747
7955555286.jpg,33.6986,26.9403,9.3329
7955776040.jpg,12.0172,46.973,33.1862
7956634196.jpg,30.1697,48.4513,28.3665
7957309250.jpg,37.7305,36.4189,20.3133
7957627098.jpg,10.1255,61.5254,11.1944
7959317086.jpg,27.1163,39.7768,26.2515
7963365940.jpg,21.1426,54.8296,22.1579
7964487966.jpg,10.1251,20.025,9.8265
7964545096.jpg,25.9637,79.4237,22.3586
7965307114.jpg,11.1669,26.2059,12.7413
7967382050.jpg,74.5764,66.2973,14.4703
7969415278.jpg,31.0263,44.3056,26.1561
7969516070.jpg,4.7084,29.9679,16.5338
7969586312.jpg,12.0274,33.6571,17.5596
7971560974.jpg,22.5517,26.6723,26.0797
7972772456.jpg,5.6009,32.2109,35.9433
7974391613.jpg,6.8592,22.0529,9.3556
7974813040.jpg,13.0352,25.5106,30.091
7974813912.jpg,24.8745,43.725,14.2449
7975750167.jpg,17.768,28.3594,40.1061
7977665407.jpg,2.9425,72.2395,16.6538
7978014444.jpg,27.2292,39.3919,28.5778
7978282630.jpg,42.3938,49.0147,27.016
7979358830.jpg,49.1805,27.2829,16.5621
7979712862.jpg,9.7824,43.9526,21.5731
7979893598.jpg,13.0257,47.8058,24.8967
7980164509.jpg,36.835,45.9976,24.2352
7980394491.jpg,20.4193,41.25,31.2782
7981422171.jpg,1.9153,50.8378,13.1528
7981733981.jpg,8.078,64.1123,24.6956
7983035556.jpg,32.1739,27.3281,8.2633
7983388187.jpg,9.1043,25.166,21.5624
7983529291.jpg,38.7315,54.5376,22.8545
7983700558.jpg,24.3046,31.8108,39.7024
7984667593.jpg,24.3453,46.7269,30.5608
7985643395.jpg,0.4561,30.0649,23.0067
7987564601.jpg,33.7001,41.5446,18.6117
7987926613.jpg,20.7971,31.4862,16.9165
7989292953.jpg,7.5672,50.9788,25.0616
7989520325.jpg,25.941,49.9894,31.876
7991164057.jpg,16.0949,39.1138,13.1673
7991223182.jpg,20.343,34.6351,25.1581
7991449337.jpg,1.138,19.1491,10.1959
7992243526.jpg,40.1745,73.1121,21.8971
7992863678.jpg,14.023,36.2716,24.641
7993315454.jpg,28.777,41.1,21.6544
7993457702.jpg,34.6541,46.4152,24.6193
7994018610.jpg,21.864,27.7564,20.2337
7994058325.jpg,29.5967,49.1145,17.3983
7994313310.jpg,22.1527,29.9141,20.854
7996052982.jpg,1.19,35.195,16.3865
7996349699.jpg,2.7509,42.9145,7.9732
7998024612.jpg,11.4972,37.2365,20.8148
7998388938.jpg,17.4681,20.8761,16.9902
7998553110.jpg,9.3553,22.303,23.9498
7999186610.jpg,23.4266,47.7478,26.8764
7999779242.jpg,19.5383,30.525,25.0788
7999886083.jpg,4.0539,28.4087,9.7332
8000756995.jpg,27.1748,59.1124,51.1293
8000770201.jpg,20.5916,39.7571,39.8107
8001662105.jpg,59.4407,39.4085,27.4442
8002007313.jpg,55.0005,24.8286,16.0379
8003027258.jpg,29.9145,47.9579,29.283
8003457683.jpg,21.5614,43.5236,23.1567
8003576007.jpg,13.1819,34.5921,26.1601
8003923043.jpg,21.386,46.2153,23.5062
8005430981.jpg,30.1957,24.375,20.5662
8005792260.jpg,14.7453,29.775,22.4252
8006234274.jpg,27.3206,23.6549,28.9373
8008251007.jpg,48.6699,66.1755,24.6969
8008341376.jpg,10.1006,33.287,8.597
8009325601.jpg,8.8844,25.3846,16.5559
8009623425.jpg,27.9083,26.9873,25.8012
8010069396.jpg,27.8882,26.1724,26.8321
8010819148.jpg,4.4527,32.7027,51.1044
8012731043.jpg,32.46,39.9216,29.9581
8015526971.jpg,15.7557,23.2248,12.8518
8015637389.jpg,7.0627,31.9882,14.0684
8015825692.jpg,24.8312,33.4125,22.1262
8016728166.jpg,30.1305,29.7,31.1469
8016790601.jpg,24.027,31.3902,19.2867
8016871394.jpg,31.3293,24.8257,57.3938
8016925192.jpg,21.6115,35.2835,24.3319
8017805417.jpg,29.1905,24.1029,13.695
80184044.jpg,47.9537,96.0882,20.178
8019221019.jpg,47.3487,55.6027,22.886
8020716606.jpg,0.0412,26.7244,4.4425
8020739978.jpg,7.0436,29.1696,21.0721
8020768393.jpg,20.0718,27.1808,6.3466
8021300262.jpg,25.0333,25.5191,18.6862
8021353022.jpg,22.9228,25.0446,17.0518
8021456503.jpg,16.0012,27.2458,17.5026
8021464988.jpg,14.4294,25.875,23.2517
8022493551.jpg,36.829,42.2206,14.8442
8023712580.jpg,7.0647,27.5924,22.4585
8023758470.jpg,5.7206,32.7203,18.4657
8025466958.jpg,39.4004,35.0765,32.2155
8026326591.jpg,22.1195,27.7775,15.4366
8027425918.jpg,25.5827,24.9,13.2168
8030242803.jpg,10.2343,41.0913,7.7663
8033033726.jpg,6.5005,20.6622,16.2404
8033437927.jpg,34.9978,36.6,11.3682
8034708472.jpg,22.494,37.1823,17.5369
8034781018.jpg,10.0334,20.7385,24.305
8035433785.jpg,40.781,25.65,19.9024
8035478082.jpg,26.1636,71.243,26.399
8036033409.jpg,19.8686,34.3996,12.9263
8036386438.jpg,1.3891,24.75,17.9141
8036607222.jpg,30.546,25.8096,11.0876
8039052171.jpg,38.299,34.9888,7.6555
8039894154.jpg,19.2556,58.7076,24.0282
8040267298.jpg,16.4207,25.65,21.5828
8040993311.jpg,23.3275,71.1038,21.4626
8041277931.jpg,33.793,24.75,14.2082
80417582.jpg,18.6072,61.2164,17.9514
8041921391.jpg,16.2437,28.05,25.5457
8041987489.jpg,50.4696,56.5819,22.5838
8042361563.jpg,8.9191,25.6991,16.2568
8042697281.jpg,33.8743,38.0339,19.5305
8042762603.jpg,4.7178,26.2059,21.8445
8043120593.jpg,4.7763,29.5449,10.6939
8043238323.jpg,18.3175,24.3784,29.3177
8043482690.jpg,24.0047,38.8716,20.5581
8044678667.jpg,2.6977,21.0833,7.691
8044704113.jpg,38.2347,31.1929,10.7485
8044706176.jpg,18.8956,60.9231,30.0806
8045159223.jpg,40.929,52.7004,27.6727
8045790915.jpg,22.787,44.9937,23.2348
8046864953.jpg,27.3915,31.8108,29.8206
8048106336.jpg,15.6006,28.9826,6.7603
8049709940.jpg,54.3521,46.5482,22.0101
80498915.jpg,16.0722,36.1891,20.8782
8050471028.jpg,12.6423,24.181,11.9928
8050482362.jpg,37.4776,36.683,32.5767
8050953362.jpg,1.5123,27.0121,21.708
8051569032.jpg,19.4819,22.7064,12.9064
8053452721.jpg,40.5607,46.9131,23.0625
8054439590.jpg,33.205,62.6154,20.1599
8055471009.jpg,12.4233,38.2566,8.3618
8055570957.jpg,27.4935,56.1688,18.4534
8056188485.jpg,44.5696,49.084,22.6111
8056693769.jpg,33.7168,31.5268,18.8352
8058467090.jpg,87.6467,61.65,28.8515
8059797614.jpg,25.9183,39.3224,27.9069
8060303212.jpg,46.2809,54.8429,23.5621
8060465172.jpg,25.9089,38.4509,13.4274
8060595540.jpg,8.6,34.8415,25.3736
8062771626.jpg,81.8078,20.3824,10.9731
8064104833.jpg,55.2827,33.1473,18.8726
8064361291.jpg,10.6521,61.5194,35.3926
8066151099.jpg,29.2294,42.4487,30.5385
8066534702.jpg,21.2501,38.1284,9.2595
8066713457.jpg,26.0625,34.4122,19.3211
8067632249.jpg,32.8131,52.1491,11.2061
8069073334.jpg,26.9416,42.2543,19.8233
8070731836.jpg,18.6512,29.5686,24.4807
8072726562.jpg,20.7732,46.8947,23.9607
8073301888.jpg,17.5886,35.2434,28.0565
8073500928.jpg,51.1364,49.6398,23.4551
8073658473.jpg,13.0849,25.042,16.7109
8074116162.jpg,46.4894,67.8718,22.1665
8074309631.jpg,29.8077,29.716,23.8654
8075121778.jpg,19.5363,24.1554,11.1942
8076181424.jpg,17.852,18.225,9.9531
8077318332.jpg,16.1489,47.7783,27.4003
8077601732.jpg,11.5578,35.1,20.9881
8077634378.jpg,3.5422,31.5563,49.6975
8078070846.jpg,49.3579,79.6795,21.7129
8078731890.jpg,29.4135,32.558,16.368
8079522861.jpg,7.3899,40.9472,17.7875
8081563599.jpg,55.8981,64.1143,18.1971
8081688318.jpg,14.354,34.9712,21.2771
8083120146.jpg,4.2636,22.6513,16.114
8083395637.jpg,7.0048,25.4737,12.672
8084074435.jpg,24.4572,70.5571,29.0057
8084640023.jpg,17.0911,76.0665,9.3302
8086705362.jpg,22.7155,25.9979,21.3747
8086991348.jpg,15.4712,27.3053,17.0771
8087032429.jpg,34.1634,39.1471,51.8735
8087906672.jpg,21.8113,26.8862,24.0543
8088105369.jpg,11.5837,31.6004,25.8848
8088364175.jpg,17.0151,62.4938,22.9035
8089499290.jpg,6.9394,31.075,26.1221
8090282985.jpg,12.9942,55.1875,29.3604
8090361774.jpg,17.0982,64.0139,9.1453
8091151386.jpg,48.075,72.3623,27.1378
8093852043.jpg,16.75,52.4159,20.9311
8094310910.jpg,4.8286,27.1593,10.652
8094870766.jpg,18.9697,28.6653,23.2961
8095635777.jpg,12.988,44.6384,24.0579
8096129179.jpg,6.9416,26.6422,15.7507
8100293037.jpg,10.6391,30.5692,19.3751
8100313754.jpg,12.1762,14.9748,16.6584
81006585.jpg,16.1784,76.9538,50.4976
8100783568.jpg,17.5185,40.3487,26.9623
8101870815.jpg,16.077,38.5982,17.8187
8102502953.jpg,20.0236,33.8761,14.815
8103481984.jpg,21.7282,52.2,50.6353
8103867208.jpg,15.4326,29.9799,28.1299
8104089685.jpg,16.373,39.7635,15.7476
8105160200.jpg,23.2955,36.9632,27.6603
8106242836.jpg,14.2211,37.3178,21.5291
8106557639.jpg,19.7993,33.4459,17.77
8106933398.jpg,6.0557,25.4709,4.1276
8107402006.jpg,0.5089,31.3077,19.7673
8107454103.jpg,58.2445,22.2542,5.4759
8108582186.jpg,9.7389,34.3026,14.7573
8108590859.jpg,37.7938,71.0711,27.6697
8108709244.jpg,21.2041,28.9885,22.6002
8108820426.jpg,1.1572,18.3505,10.4202
8108912190.jpg,12.9715,32.7203,16.5822
8109380358.jpg,25.2845,52.4512,20.2643
8109558815.jpg,26.868,40.5221,14.4969
8109560495.jpg,16.9508,22.8088,21.644
8110370052.jpg,16.6393,33.0,12.1722
8113113251.jpg,17.3956,33.0,22.2122
8113190555.jpg,22.339,21.7829,25.9863
8113244210.jpg,22.0454,22.9167,24.3195
8113245382.jpg,4.3226,20.9688,5.0685
8113369457.jpg,9.264,26.8125,19.5874
8113498731.jpg,17.6935,27.9,4.1633
8114138182.jpg,64.7244,21.0655,10.8971
8114369605.jpg,17.6103,20.5093,14.2071
8115433304.jpg,35.3441,49.1034,26.854
8116678978.jpg,13.1039,21.4646,16.1024
8116711629.jpg,17.0705,22.8643,14.0671
8118290739.jpg,15.0035,42.3355,18.1281
8120535413.jpg,28.7656,53.175,21.6482
8120809574.jpg,10.7052,44.8176,20.2531
8121424411.jpg,24.2726,56.0849,19.4274
8121591181.jpg,6.2701,42.7429,14.306
8121860471.jpg,40.9218,33.7626,39.9211
8121986127.jpg,80.0909,24.6053,7.7053
8122853098.jpg,51.7826,57.9909,18.761
8123324192.jpg,11.7437,35.8005,30.5012
8125828960.jpg,29.8308,46.9174,34.0761
8125869229.jpg,24.6851,33.7795,17.9562
8126953338.jpg,8.1825,36.2889,8.852
8127311442.jpg,29.1568,52.8154,30.3433
8127846229.jpg,13.6449,53.846,25.896
8128148667.jpg,8.2475,26.55,15.2882
8128298263.jpg,10.3031,18.0197,16.4766
8128596449.jpg,33.142,48.0,34.7085
8128896956.jpg,36.0808,52.1971,22.3668
8129021372.jpg,22.6669,49.976,30.8981
8129206186.jpg,20.9668,27.125,14.4701
81292981.jpg,46.7008,82.3625,32.8244
8130387818.jpg,23.8414,42.5878,27.1296
8130446271.jpg,28.2091,39.0453,30.5873
8130469512.jpg,26.4306,43.028,21.9454
8130745750.jpg,18.0765,42.6779,26.5439
8131856300.jpg,21.8869,30.6959,16.8999
8132171428.jpg,45.7046,32.5541,20.6308
8132808180.jpg,8.2639,42.715,12.9735
8132835141.jpg,10.4001,16.2729,26.8792
8134031054.jpg,22.2219,53.729,25.5433
8135725807.jpg,19.1237,28.875,27.355
8136167992.jpg,25.2649,36.778,14.3057
8137649050.jpg,44.6671,30.8326,18.7369
8137709650.jpg,21.6907,30.5516,11.7379
8137767984.jpg,44.469,85.7383,17.888
8138101923.jpg,14.2455,36.6929,11.3117
8141906514.jpg,29.7934,41.615,46.6998
8142530403.jpg,10.8696,32.8565,17.0022
8142555462.jpg,27.8598,52.3264,22.0254
8142580716.jpg,42.7129,49.8587,21.774
8142588958.jpg,19.9381,31.3058,16.8001
8142609774.jpg,19.3841,34.3284,12.6532
8142864218.jpg,18.1718,33.75,29.6272
8144270233.jpg,0.4115,30.3243,17.5348
8144691822.jpg,52.0808,24.3571,7.3781
8145791705.jpg,32.4937,41.4562,32.8959
8148747862.jpg,11.7492,24.995,22.4078
8150322605.jpg,17.3308,31.5486,16.1596
8152475637.jpg,18.6113,60.7701,24.9923
8152535252.jpg,38.3939,82.1972,59.2847
8152567908.jpg,18.1454,42.0819,27.5859
8154204617.jpg,31.7652,26.6538,27.4576
8154345084.jpg,11.9092,25.226,17.79
8154496951.jpg,19.3544,49.3486,22.2488
8155106995.jpg,32.7196,38.8618,14.4587
8156018718.jpg,18.4207,19.4934,8.7776
8156608688.jpg,26.8725,17.4408,14.1178
8157038620.jpg,1.8534,28.6892,14.5443
8157117322.jpg,16.4337,20.3695,11.9517
8157884969.jpg,68.8566,54.6716,29.3845
8157886874.jpg,39.5716,28.8039,13.921
8158011851.jpg,14.778,30.7761,24.8831
8158072489.jpg,17.3516,24.0388,24.1079
8158344434.jpg,28.7612,27.5724,20.6407
8159044184.jpg,6.5407,36.6908,9.5909
8159815111.jpg,38.467,60.375,20.4364
8161767113.jpg,58.7841,34.9712,12.7577
8162335542.jpg,27.7706,61.05,46.618
8162764501.jpg,22.7804,21.45,2.9685
8163644568.jpg,41.0629,81.1828,25.4935
8164370728.jpg,28.1055,41.7353,27.8035
8164688693.jpg,24.2743,30.4349,23.1286
8165044722.jpg,34.7511,50.5951,32.4642
8165323576.jpg,31.8429,77.7544,24.9578
8166756819.jpg,6.2766,46.9316,35.9956
8167486220.jpg,32.8914,27.8348,14.3777
8167676296.jpg,45.7878,56.4241,31.4658
8167934912.jpg,19.1272,25.3846,15.5117
8171751224.jpg,10.6271,31.8462,23.3198
8171907364.jpg,19.3814,70.4145,14.4115
8172599370.jpg,12.6178,36.5357,8.8714
8174015928.jpg,29.7455,54.9027,23.0191
8175674967.jpg,22.7081,30.0587,12.7652
8175828572.jpg,10.917,29.2246,14.404
8176025549.jpg,12.8297,23.25,14.4167
8176328950.jpg,20.0279,29.6075,24.906
8176381032.jpg,19.4763,44.1297,35.1747
8177148898.jpg,19.2367,38.4,26.9215
8177168382.jpg,25.5176,57.6065,22.6569
8178464033.jpg,26.3264,24.0871,15.5589
8178540063.jpg,59.0759,52.8147,26.185
8178731250.jpg,46.7096,32.584,14.6788
8178834291.jpg,23.8509,48.6439,16.9549
8179375247.jpg,60.9598,19.6544,13.8181
8179397976.jpg,6.7154,28.9907,18.6509
8179500414.jpg,68.7937,21.1456,21.5142
8179882827.jpg,6.6967,26.9653,22.7248
8181726766.jpg,28.5335,59.3837,19.7904
8182062575.jpg,9.2374,56.8891,12.1992
8182393998.jpg,22.1382,57.75,16.8377
8183741020.jpg,21.9416,33.3716,24.9797
8183781293.jpg,18.737,61.0927,20.9522
8183790186.jpg,27.6653,35.3041,23.5069
8184075727.jpg,29.1855,28.3274,24.317
8184338593.jpg,13.5792,57.6776,21.1986
8184978499.jpg,4.9799,26.325,12.7419
8185021640.jpg,10.0802,23.8966,25.1917
8185807831.jpg,18.1764,38.7677,15.5049
8185829074.jpg,11.0543,26.5752,21.592
8186224852.jpg,22.4132,33.3466,16.4618
8188022955.jpg,20.0372,34.7123,21.4369
8188461365.jpg,38.6729,38.0541,31.054
8188524067.jpg,29.2724,54.4797,23.3744
8189076643.jpg,12.742,21.0,7.7872
8189726942.jpg,5.4009,37.0174,16.9552
8191059336.jpg,18.8812,26.6591,14.7815
8192678214.jpg,9.0784,24.385,12.9008
8192992760.jpg,29.5595,39.9865,14.1943
8194129270.jpg,27.1564,31.6893,24.5372
8194417466.jpg,14.9177,19.1757,16.3556
8195268203.jpg,21.6499,73.6659,21.9455
8195491375.jpg,3.4302,49.3486,17.9629
8195543723.jpg,47.9596,23.2712,8.9832
8195809276.jpg,20.7691,47.0735,23.8668
8195917264.jpg,9.1173,24.6014,43.2263
8196266010.jpg,28.4935,63.4266,21.9743
8197822329.jpg,14.8155,62.865,27.9124
8199545794.jpg,18.9449,22.3407,18.2141
8199731208.jpg,23.7957,29.8269,14.3471
8199832249.jpg,4.3578,38.0117,18.469
8200520446.jpg,11.7962,48.525,24.1862
8201445603.jpg,27.6189,28.8385,26.107
8201796429.jpg,10.9306,23.1295,25.5518
8203037764.jpg,11.9832,32.25,15.8067
8203914551.jpg,12.8269,21.2804,12.6842
8207139364.jpg,26.075,53.8142,27.5152
8207322738.jpg,38.6452,39.5849,16.7835
8207527983.jpg,11.0618,40.2477,15.0097
8208615482.jpg,13.9337,28.3403,34.165
8208757707.jpg,23.9791,54.4073,19.2798
8209638994.jpg,14.688,30.7312,34.562
8209647019.jpg,15.2717,24.8947,9.6272
8210031777.jpg,31.9143,34.8252,10.1117
8210857374.jpg,25.8072,32.6071,23.0777
8210890973.jpg,31.6564,26.9685,21.3293
8211686846.jpg,21.2388,47.6078,42.3474
8212033390.jpg,35.4667,29.9418,22.6141
8212081020.jpg,24.0937,52.8,17.38
8212301132.jpg,14.8624,45.1786,21.8349
8213284057.jpg,42.7327,41.8971,13.0344
8213296844.jpg,27.1347,51.6589,24.5661
8214901795.jpg,2.3487,32.6108,29.7152
8215066958.jpg,21.0422,37.0885,43.0893
8215413789.jpg,31.0438,34.5714,23.1428
8216118608.jpg,15.6578,31.1509,22.2744
8216243918.jpg,7.8635,43.7839,12.7339
8216954885.jpg,40.8731,23.7013,15.6972
8217034676.jpg,39.144,88.05,33.686
8218123958.jpg,25.0939,72.572,19.1817
82183009.jpg,25.5386,63.8688,17.7965
8218739759.jpg,17.2726,28.9315,18.6292
8218987987.jpg,58.6276,15.0991,33.5606
8219032452.jpg,13.2008,59.2868,22.4146
8219528225.jpg,27.835,46.425,24.4955
8220742117.jpg,34.7899,79.875,16.4813
8221139072.jpg,5.5478,27.359,8.6862
8222142608.jpg,27.5365,73.3174,27.5063
8222741744.jpg,23.2513,45.7368,18.5899
8223457724.jpg,23.9876,64.6828,20.2763
8225184235.jpg,27.5127,59.6597,20.3464
8225506418.jpg,17.5888,26.5678,19.3635
8226831484.jpg,34.1577,45.4461,18.4409
8228733135.jpg,15.292,40.0819,21.5594
8228800442.jpg,7.2293,29.2765,8.3173
8229120528.jpg,30.993,51.5625,33.9906
8229993789.jpg,14.7861,36.1959,33.0317
8230351643.jpg,33.7661,70.1658,28.8959
8230377264.jpg,50.4724,61.2579,23.1311
8230394579.jpg,21.5,33.2946,23.0801
8230396549.jpg,10.576,48.525,32.7975
8230450365.jpg,27.5401,40.7052,13.4475
8230728519.jpg,7.6308,30.1736,14.8432
8231125615.jpg,38.4634,38.0496,15.463
8231492407.jpg,28.796,33.5893,19.5017
8232299487.jpg,15.0735,51.2522,40.7279
8232391054.jpg,9.9886,40.2457,0.0
8232440995.jpg,5.965,30.0482,15.2305
8232481457.jpg,7.6048,54.7299,11.7875
8233745351.jpg,17.1985,28.604,18.6404
8234020680.jpg,21.1354,62.3869,19.4811
8236758432.jpg,33.1234,29.0125,20.7424
823805862.jpg,41.8494,67.8025,21.5742
8238462203.jpg,29.0938,20.5903,20.3404
8239827069.jpg,13.9051,41.8,9.6367
8240021404.jpg,30.9374,41.031,13.5091
8240214052.jpg,17.8954,62.5304,26.7877
8240220210.jpg,32.3069,54.7689,19.1178
8241257694.jpg,22.0377,30.3029,15.1862
82421401.jpg,43.1592,78.4438,17.9879
8242266673.jpg,52.913,29.1305,15.1886
8242599767.jpg,24.9459,27.9911,22.5055
8242811234.jpg,31.8559,33.6055,18.4618
8242906564.jpg,31.0491,77.354,24.5887
8244017611.jpg,4.0959,37.7804,17.7801
8244040268.jpg,18.9456,26.3542,19.9068
8245350767.jpg,29.5187,25.7523,12.1925
8246007228.jpg,9.3058,48.5748,13.4431
8246184591.jpg,40.6335,49.8438,24.4838
8246479044.jpg,17.1774,36.0848,24.1817
8246841627.jpg,13.4207,17.711,7.0803
8247215463.jpg,19.6086,29.4533,15.4134
8247844062.jpg,6.4479,33.3113,11.3383
8248519358.jpg,2.7533,26.1974,16.3484
8248564902.jpg,29.4104,25.9079,25.8908
8249630967.jpg,18.7657,39.7168,14.0171
8250498441.jpg,18.3387,39.1875,14.6983
8251327289.jpg,24.3836,50.0739,16.4429
8252742940.jpg,59.9755,16.5,7.4665
8253280616.jpg,23.1977,38.243,12.4696
8253601805.jpg,8.6651,33.5397,21.376
8256049516.jpg,19.095,36.8915,12.3924
8256076417.jpg,6.3128,42.1589,36.1177
8256731117.jpg,36.4268,51.8882,43.1481
8256977391.jpg,14.9779,30.7566,11.3955
8257636356.jpg,7.0168,28.0654,27.9016
8257779790.jpg,9.9465,77.0466,16.0832
8258234240.jpg,6.4837,26.9359,29.1486
8259404043.jpg,16.6113,25.35,32.2953
8259557757.jpg,18.2887,36.649,18.2248
8260840073.jpg,36.9709,50.4706,28.7917
